last_review,number_of_reviews,room_type,host_host_id,bed_type,price,host_host_id.1,property_type,address_country,host_host_is_superhost,host_host_total_listings_count,address_market,availability_availability_30,availability_availability_60,availability_availability_90,availability_availability_365,review_year,review_month,review_day
2019-02-07,1,Entire home/apt,16922131,Real Bed,49,16922131,Serviced apartment,Portugal,True,42,Porto,26,56,86,361,2019,02,07
2018-12-23,3,Entire home/apt,205035495,Real Bed,174,205035495,Loft,Turkey,False,1,Istanbul,28,58,88,363,2018,12,23
2018-12-10,1,Private room,200300026,Real Bed,129,200300026,Serviced apartment,Australia,False,6,Sydney,22,52,82,342,2018,12,10
2018-11-06,33,Entire home/apt,6055938,Real Bed,200,6055938,Apartment,United States,False,1,New York,0,0,10,237,2018,11,06
2019-01-01,3,Entire home/apt,206174704,Real Bed,55,206174704,Apartment,Portugal,False,3,Porto,0,24,54,131,2019,01,01
2019-01-06,19,Entire home/apt,186420019,Real Bed,215,186420019,Serviced apartment,Canada,False,4,Montreal,30,53,80,80,2019,01,06
2018-12-28,4,Private room,49093883,Real Bed,101,49093883,Apartment,Canada,False,1,Montreal,0,0,0,161,2018,12,28
2015-08-17,1,Entire home/apt,14040009,Real Bed,50,14040009,Apartment,Canada,False,1,Montreal,0,0,0,0,2015,08,17
2018-10-14,2,Entire home/apt,10397819,Real Bed,129,10397819,Apartment,Australia,False,1,Sydney,0,0,0,0,2018,10,14
2019-02-05,17,Private room,14063611,Real Bed,145,14063611,Bed and breakfast,United States,False,2,New York,11,41,71,346,2019,02,05
2019-01-02,6,Entire home/apt,33917468,Real Bed,81,33917468,Condominium,Canada,False,1,Montreal,0,0,2,2,2019,01,02
2019-03-03,29,Private room,199379441,Real Bed,50,199379441,Apartment,Spain,False,1,Barcelona,3,4,7,79,2019,03,03
2019-01-04,7,Private room,19736572,Real Bed,30,19736572,Apartment,Canada,False,2,Montreal,3,3,5,5,2019,01,04
2018-08-13,2,Private room,206364535,Real Bed,127,206364535,Hotel,Turkey,False,1,Istanbul,30,60,90,90,2018,08,13
2019-01-10,3,Entire home/apt,5070279,Real Bed,85,5070279,House,Portugal,True,17,Porto,17,40,47,196,2019,01,10
2018-12-28,16,Entire home/apt,98294709,Real Bed,139,98294709,Guesthouse,Australia,True,1,Sydney,10,12,39,114,2018,12,28
2018-11-04,10,Entire home/apt,116604787,Real Bed,50,116604787,Apartment,Portugal,False,3,Porto,30,60,90,365,2018,11,04
2018-10-11,1,Entire home/apt,12620823,Real Bed,81,12620823,Apartment,Canada,False,2,Montreal,0,0,0,96,2018,10,11
2015-09-15,20,Entire home/apt,1467448,Real Bed,211,1467448,Apartment,Turkey,False,1,Istanbul,0,0,0,0,2015,09,15
2018-08-09,1,Entire home/apt,81752212,Real Bed,406,81752212,Villa,Turkey,False,2,Istanbul,30,60,90,365,2018,08,09
2019-01-24,5,Entire home/apt,158869975,Real Bed,997,158869975,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2019,01,24
2018-09-16,1,Private room,70106610,Real Bed,50,70106610,House,Australia,True,2,Sydney,0,0,0,0,2018,09,16
2019-01-10,12,Entire home/apt,83902401,Real Bed,225,83902401,Apartment,Canada,True,1,Montreal,9,39,69,153,2019,01,10
2017-06-18,7,Entire home/apt,1402817,Real Bed,88,1402817,Apartment,United States,False,1,New York,0,0,0,0,2017,06,18
2018-12-25,12,Private room,14073997,Real Bed,88,14073997,Apartment,Spain,False,3,Barcelona,2,9,23,197,2018,12,25
2018-08-19,3,Private room,25987360,Real Bed,78,25987360,Apartment,Canada,False,1,Montreal,29,59,89,89,2018,08,19
2019-03-04,93,Entire home/apt,13980442,Real Bed,420,13980442,House,United States,False,1,New York,8,17,27,211,2019,03,04
2019-02-15,8,Entire home/apt,12243051,Real Bed,115,12243051,Apartment,Canada,False,1198,Montreal,9,17,24,198,2019,02,15
2018-08-28,4,Entire home/apt,140258051,Real Bed,35,140258051,Apartment,Portugal,False,4,Porto,0,0,0,0,2018,08,28
2019-03-02,9,Entire home/apt,9378120,Real Bed,166,9378120,Guesthouse,Australia,False,1,Sydney,10,34,59,60,2019,03,02
2019-02-15,12,Entire home/apt,107066769,Real Bed,289,107066769,Apartment,Australia,True,11,Sydney,16,46,72,160,2019,02,15
2019-03-05,6,Private room,209785904,Real Bed,60,209785904,Apartment,Spain,False,1,Barcelona,11,41,66,338,2019,03,05
2019-01-01,5,Entire home/apt,142310390,Real Bed,160,142310390,Apartment,Canada,False,2,Montreal,0,0,0,0,2019,01,01
2019-02-27,25,Private room,196136739,Real Bed,550,196136739,Apartment,Hong Kong,False,17,Hong Kong,13,38,68,68,2019,02,27
2018-12-20,21,Private room,161472920,Real Bed,20,161472920,House,Canada,True,11,Montreal,0,0,0,254,2018,12,20
2019-02-26,8,Entire home/apt,206788861,Real Bed,250,206788861,Apartment,Australia,False,1,Sydney,2,18,43,210,2019,02,26
2018-12-30,3,Entire home/apt,10689960,Real Bed,526,10689960,Apartment,Hong Kong,False,1,Hong Kong,0,0,1,16,2018,12,30
2018-11-04,3,Entire home/apt,30907275,Real Bed,70,30907275,Apartment,Portugal,True,82,Porto,28,58,88,363,2018,11,04
2018-10-08,2,Entire home/apt,25025613,Real Bed,150,25025613,Apartment,Canada,False,1,Montreal,0,0,0,0,2018,10,08
2019-02-08,2,Private room,9938700,Real Bed,447,9938700,Apartment,Hong Kong,False,3,Hong Kong,17,38,46,321,2019,02,08
2019-02-01,1,Private room,204688591,Real Bed,1201,204688591,Tiny house,Hong Kong,False,12,Hong Kong,4,21,42,233,2019,02,01
2018-12-22,2,Private room,64389473,Real Bed,163,64389473,Apartment,Turkey,True,6,Istanbul,30,55,85,360,2018,12,22
2019-02-16,15,Entire home/apt,209833434,Real Bed,145,209833434,Apartment,Australia,True,1,Sydney,13,43,73,148,2019,02,16
2018-12-31,1,Private room,124191952,Real Bed,70,124191952,House,Australia,False,7,Sydney,0,0,0,0,2018,12,31
2019-02-18,7,Entire home/apt,318040,Real Bed,600,318040,Apartment,Canada,False,70,Montreal,18,48,78,344,2019,02,18
2018-11-03,3,Entire home/apt,210994420,Real Bed,80,210994420,Apartment,Portugal,True,5,Porto,4,20,38,307,2018,11,03
2019-02-25,6,Private room,3761118,Real Bed,81,3761118,Apartment,Canada,False,1,Montreal,29,59,89,364,2019,02,25
2019-02-25,36,Entire home/apt,50174640,Real Bed,105,50174640,Townhouse,Australia,True,6,Sydney,7,20,20,92,2019,02,25
2018-11-04,9,Private room,206874496,Real Bed,35,206874496,Apartment,Spain,False,1,Barcelona,1,6,27,35,2018,11,04
2019-01-02,8,Entire home/apt,208654720,Real Bed,211,208654720,Apartment,Turkey,False,1,Istanbul,29,50,71,337,2019,01,02
2018-10-12,2,Entire home/apt,49819978,Real Bed,50,49819978,Apartment,Portugal,False,34,Porto,0,0,26,301,2018,10,12
2019-01-05,1,Entire home/apt,14163413,Real Bed,671,14163413,Apartment,Brazil,False,1,Rio De Janeiro,24,54,84,359,2019,01,05
2018-10-22,2,Private room,22208825,Real Bed,42,22208825,Apartment,Portugal,False,4,Porto,30,60,90,180,2018,10,22
2018-10-14,7,Entire home/apt,128603006,Real Bed,47,128603006,Apartment,Portugal,False,2,Porto,29,59,89,179,2018,10,14
2019-02-19,54,Entire home/apt,196233282,Real Bed,81,196233282,Apartment,Canada,False,1,Montreal,16,39,68,68,2019,02,19
2018-09-27,23,Entire home/apt,1447168,Real Bed,130,1447168,Apartment,United States,False,1,New York,0,9,15,30,2018,09,27
2019-02-13,1,Entire home/apt,166553539,Real Bed,295,166553539,Apartment,Turkey,False,3,Istanbul,0,5,35,215,2019,02,13
2019-01-30,10,Private room,1649953,Real Bed,100,1649953,Apartment,Australia,False,2,Sydney,0,29,59,240,2019,01,30
2018-08-13,1,Entire home/apt,208448861,Real Bed,401,208448861,Serviced apartment,Turkey,False,2,Istanbul,0,0,0,0,2018,08,13
2018-11-10,1,Entire home/apt,9565852,Real Bed,125,9565852,Apartment,Australia,True,3,Sydney,0,0,0,0,2018,11,10
2019-02-09,6,Private room,204967151,Real Bed,63,204967151,Apartment,Turkey,True,3,Istanbul,8,30,60,335,2019,02,09
2019-01-01,7,Entire home/apt,207376674,Real Bed,60,207376674,Condominium,Portugal,False,3,Porto,30,58,58,296,2019,01,01
2019-02-03,4,Entire home/apt,35513479,Real Bed,231,35513479,Serviced apartment,Brazil,False,1,Rio De Janeiro,4,34,60,60,2019,02,03
2019-01-26,4,Entire home/apt,32540834,Real Bed,364,32540834,Condominium,Turkey,False,4,Istanbul,0,17,47,137,2019,01,26
2019-03-01,7,Private room,195621596,Real Bed,35,195621596,Apartment,Spain,False,2,Barcelona,29,59,86,86,2019,03,01
2019-02-07,1,Private room,208665840,Real Bed,322,208665840,Apartment,Hong Kong,False,3,Hong Kong,28,58,88,88,2019,02,07
2019-02-17,23,Private room,183333457,Real Bed,19,183333457,Apartment,Spain,False,2,Barcelona,30,60,90,90,2019,02,17
2019-03-03,207,Shared room,1866728,Real Bed,70,1866728,Apartment,United States,False,1,New York,26,52,81,353,2019,03,03
2018-09-29,1,Private room,211074794,Real Bed,179,211074794,Condominium,Turkey,False,1,Istanbul,30,60,90,180,2018,09,29
2018-09-01,2,Private room,208508187,Real Bed,35,208508187,Apartment,Canada,False,1,Montreal,29,59,89,89,2018,09,01
2019-01-23,6,Private room,118036031,Real Bed,470,118036031,Resort,United States,True,18,New York,12,23,49,273,2019,01,23
2019-01-02,5,Private room,122131447,Real Bed,11681,122131447,Serviced apartment,Hong Kong,False,126,Hong Kong,27,57,87,362,2019,01,02
2018-10-09,4,Private room,205710451,Real Bed,46,205710451,Apartment,Canada,False,2,Montreal,30,60,90,365,2018,10,09
2019-01-07,2,Entire home/apt,15938096,Real Bed,425,15938096,House,United States,True,6,New York,1,3,25,104,2019,01,07
2018-11-05,402,Entire home/apt,13845984,Real Bed,30,13845984,Loft,Portugal,True,2,Porto,0,0,0,0,2018,11,05
2018-12-10,8,Private room,203907559,Real Bed,45,203907559,Apartment,Spain,False,2,Barcelona,0,0,0,0,2018,12,10
2018-09-14,1,Shared room,208006522,Real Bed,105,208006522,Apartment,Turkey,False,1,Istanbul,30,60,90,365,2018,09,14
2019-01-01,1,Entire home/apt,4106244,Real Bed,149,4106244,Serviced apartment,Brazil,False,6,Rio De Janeiro,12,42,72,162,2019,01,01
2019-02-12,8,Entire home/apt,208188782,Real Bed,848,208188782,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2019,02,12
2019-02-17,19,Entire home/apt,207011572,Real Bed,879,207011572,Apartment,Hong Kong,False,3,Hong Kong,4,28,58,58,2019,02,17
2019-01-26,4,Private room,39119659,Real Bed,100,39119659,Apartment,Turkey,False,1,Istanbul,30,60,90,90,2019,01,26
2018-12-24,2,Private room,151759701,Real Bed,148,151759701,Apartment,Turkey,False,1,Istanbul,19,41,71,71,2018,12,24
2018-09-06,1,Private room,14233772,Real Bed,58,14233772,Apartment,Turkey,False,1,Istanbul,30,60,90,365,2018,09,06
2019-02-15,54,Private room,1456277,Real Bed,69,1456277,House,United States,True,6,New York,0,0,24,299,2019,02,15
2018-09-08,1,Entire home/apt,202690717,Real Bed,248,202690717,Apartment,Turkey,False,1,Istanbul,27,45,45,45,2018,09,08
2018-11-23,3,Entire home/apt,193559618,Real Bed,350,193559618,House,Australia,False,1,Sydney,17,47,77,168,2018,11,23
2019-02-15,7,Entire home/apt,135688380,Real Bed,175,135688380,Condominium,United States,False,1,New York,7,13,43,254,2019,02,15
2018-10-01,3,Entire home/apt,179663253,Real Bed,170,179663253,Apartment,Canada,False,21,Montreal,30,60,82,82,2018,10,01
2019-03-01,31,Entire home/apt,16891380,Real Bed,80,16891380,Apartment,Spain,True,6,Barcelona,16,46,72,281,2019,03,01
2018-10-01,1,Entire home/apt,210918465,Real Bed,801,210918465,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2018,10,01
2018-08-27,1,Entire home/apt,194114063,Real Bed,120,194114063,Apartment,Spain,False,1,Barcelona,0,0,0,66,2018,08,27
2019-02-17,5,Private room,205750207,Real Bed,70,205750207,Bed and breakfast,Canada,False,6,Montreal,30,60,90,365,2019,02,17
2018-12-09,8,Private room,208411233,Real Bed,95,208411233,Serviced apartment,Turkey,True,2,Istanbul,30,60,90,90,2018,12,09
2018-09-01,1,Entire home/apt,153745488,Real Bed,46,153745488,Apartment,Portugal,True,14,Porto,6,14,32,231,2018,09,01
2019-02-14,17,Entire home/apt,172356869,Real Bed,135,172356869,Guest suite,United States,True,2,New York,4,9,20,260,2019,02,14
2019-02-17,3,Private room,35243592,Real Bed,24,35243592,Apartment,Spain,False,8,Barcelona,4,31,57,332,2019,02,17
2018-09-12,1,Private room,185039027,Real Bed,63,185039027,Apartment,Turkey,False,2,Istanbul,30,60,90,365,2018,09,12
2018-12-17,1,Entire home/apt,5004868,Real Bed,240,5004868,Condominium,United States,True,10,New York,0,4,12,218,2018,12,17
2019-02-13,1,Private room,130840815,Real Bed,557,130840815,Serviced apartment,Hong Kong,False,12,Hong Kong,0,0,0,0,2019,02,13
2018-12-25,10,Private room,182744926,Real Bed,408,182744926,Apartment,China,True,4,Hong Kong,22,44,64,132,2018,12,25
2019-01-05,5,Private room,51198195,Real Bed,79,51198195,Apartment,Turkey,False,2,Istanbul,28,58,88,88,2019,01,05
2018-08-26,1,Private room,58479415,Real Bed,110,58479415,Apartment,Canada,False,3,Montreal,0,0,0,222,2018,08,26
2019-02-23,18,Entire home/apt,114725227,Real Bed,250,114725227,Guest suite,United States,False,1,New York,3,7,19,67,2019,02,23
2019-02-25,259,Private room,1172448,Real Bed,80,1172448,House,United States,True,3,New York,6,31,45,45,2019,02,25
2019-02-25,8,Entire home/apt,186973774,Real Bed,413,186973774,House,United States,False,3,New York,5,13,21,247,2019,02,25
2019-02-12,6,Entire home/apt,85627110,Real Bed,100,85627110,Serviced apartment,Turkey,False,1,Istanbul,29,59,89,364,2019,02,12
2019-02-18,20,Entire home/apt,56095116,Real Bed,110,56095116,Apartment,United States,True,3,New York,6,16,26,95,2019,02,18
2019-02-24,12,Private room,134933123,Real Bed,35,134933123,Apartment,Spain,True,4,Barcelona,3,16,33,274,2019,02,24
2018-09-16,1,Entire home/apt,31963775,Real Bed,232,31963775,Serviced apartment,Turkey,False,13,Istanbul,30,60,90,365,2018,09,16
2019-01-20,17,Entire home/apt,20446616,Real Bed,100,20446616,Serviced apartment,Turkey,True,2,Istanbul,0,0,28,28,2019,01,20
2018-11-23,3,Private room,39140062,Real Bed,142,39140062,Townhouse,Turkey,False,4,Istanbul,27,57,87,362,2018,11,23
2019-01-31,4,Private room,199163754,Real Bed,95,199163754,Apartment,Turkey,False,1,Istanbul,25,37,37,37,2019,01,31
2019-02-16,4,Entire home/apt,164745277,Real Bed,179,164745277,Apartment,Turkey,False,2,Istanbul,13,39,65,108,2019,02,16
2018-09-08,1,Entire home/apt,179663253,Real Bed,250,179663253,Apartment,Canada,False,21,Montreal,0,0,0,0,2018,09,08
2018-12-10,1,Entire home/apt,108986794,Real Bed,244,108986794,Condominium,United States,False,30,New York,10,19,31,274,2018,12,10
2019-02-18,11,Entire home/apt,37189180,Real Bed,99,37189180,Apartment,Spain,False,1,Barcelona,6,12,28,152,2019,02,18
2019-03-03,31,Entire home/apt,212390474,Real Bed,30,212390474,House,United States,False,1,New York,12,24,42,100,2019,03,03
2019-02-04,2,Entire home/apt,189206652,Real Bed,245,189206652,Condominium,United States,False,1,New York,1,18,36,162,2019,02,04
2019-02-09,2,Entire home/apt,213326766,Real Bed,64,213326766,Condominium,Canada,False,2,Montreal,28,58,88,363,2019,02,09
2019-02-19,8,Entire home/apt,53224329,Real Bed,20,53224329,Apartment,Canada,True,12,Montreal,12,42,72,347,2019,02,19
2017-11-11,89,Entire home/apt,14399467,Real Bed,120,14399467,Apartment,United States,False,3,New York,0,0,0,0,2017,11,11
2018-11-03,3,Private room,209446475,Real Bed,248,209446475,Apartment,Turkey,False,4,Istanbul,30,60,90,365,2018,11,03
2019-02-13,21,Shared room,185277937,Real Bed,141,185277937,Hostel,Hong Kong,False,9,Hong Kong,17,47,76,351,2019,02,13
2019-02-23,5,Entire home/apt,13105863,Real Bed,571,13105863,House,Australia,False,1,Sydney,24,47,77,335,2019,02,23
2019-01-21,1,Entire home/apt,197786716,Real Bed,81,197786716,Condominium,Canada,False,3,Montreal,29,59,89,364,2019,01,21
2018-11-18,6,Entire home/apt,26061215,Real Bed,918,26061215,Condominium,Hong Kong,True,4,Hong Kong,0,0,0,0,2018,11,18
2018-12-29,4,Entire home/apt,175776759,Real Bed,109,175776759,Apartment,Australia,False,12,Sydney,10,10,17,18,2018,12,29
2018-12-30,8,Private room,84317210,Real Bed,69,84317210,Serviced apartment,Turkey,False,1,Istanbul,29,59,89,364,2018,12,30
2019-01-16,1,Private room,12935418,Real Bed,69,12935418,House,United States,True,11,New York,30,60,90,365,2019,01,16
2018-12-01,4,Shared room,99254174,Real Bed,17,99254174,Guest suite,Portugal,False,11,Porto,30,60,90,365,2018,12,01
2018-12-19,2,Private room,47101000,Real Bed,30,47101000,Apartment,Canada,True,3,Montreal,17,47,77,77,2018,12,19
2019-01-05,3,Entire home/apt,213073077,Real Bed,151,213073077,Apartment,Australia,False,1,Sydney,0,0,0,0,2019,01,05
2019-03-04,11,Private room,166183091,Real Bed,353,166183091,Hostel,Hong Kong,False,10,Hong Kong,18,48,78,78,2019,03,04
2019-02-17,11,Private room,168079683,Real Bed,879,168079683,House,Hong Kong,False,9,Hong Kong,20,46,69,159,2019,02,17
2019-02-03,134,Entire home/apt,3399123,Real Bed,140,3399123,Apartment,Spain,False,20,Barcelona,6,19,36,275,2019,02,03
2019-02-28,86,Private room,12275052,Real Bed,55,12275052,Cabin,Australia,True,1,Sydney,18,46,76,77,2019,02,28
2018-09-21,1,Entire home/apt,3845493,Real Bed,60,3845493,Apartment,Canada,False,1,Montreal,4,8,8,8,2018,09,21
2019-02-23,18,Private room,5815616,Real Bed,74,5815616,House,United States,True,1,New York,8,15,35,112,2019,02,23
2019-02-14,20,Entire home/apt,184089964,Real Bed,40,184089964,Apartment,Portugal,True,1,Porto,0,0,0,0,2019,02,14
2018-09-17,1,Entire home/apt,18699046,Real Bed,699,18699046,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2018,09,17
2019-01-30,14,Private room,199186056,Real Bed,20,199186056,Apartment,Spain,False,1,Barcelona,12,26,27,27,2019,01,30
2019-02-23,25,Entire home/apt,295585,Real Bed,299,295585,House,United States,True,4,New York,3,9,26,75,2019,02,23
2019-02-05,15,Entire home/apt,159534495,Real Bed,159,159534495,Condominium,United States,False,4,New York,3,5,15,192,2019,02,05
2018-11-15,6,Private room,213966197,Real Bed,20,213966197,Apartment,Spain,False,1,Barcelona,14,43,73,348,2018,11,15
2019-01-28,11,Entire home/apt,69277208,Real Bed,120,69277208,House,United States,False,1,New York,0,0,3,3,2019,01,28
2019-02-19,10,Entire home/apt,4814567,Real Bed,250,4814567,Loft,Spain,False,1,Barcelona,12,24,42,251,2019,02,19
2018-12-29,3,Entire home/apt,209780663,Real Bed,749,209780663,Apartment,Turkey,False,1,Istanbul,20,41,71,208,2018,12,29
2019-02-19,16,Entire home/apt,35099620,Real Bed,135,35099620,Condominium,United States,False,4,New York,0,0,0,0,2019,02,19
2019-02-03,7,Entire home/apt,62897656,Real Bed,395,62897656,Apartment,Turkey,False,9,Istanbul,17,36,58,140,2019,02,03
2019-02-21,2,Entire home/apt,67601419,Real Bed,250,67601419,Apartment,United States,False,4,New York,4,14,41,273,2019,02,21
2018-10-14,1,Private room,209472118,Real Bed,290,209472118,Apartment,Hong Kong,False,14,Hong Kong,0,0,0,0,2018,10,14
2018-09-23,1,Private room,214169852,Real Bed,55,214169852,Condominium,Canada,False,1,Montreal,0,0,0,0,2018,09,23
2018-12-07,4,Private room,214793286,Real Bed,801,214793286,Boutique hotel,Hong Kong,False,25,Hong Kong,30,60,90,90,2018,12,07
2019-02-03,6,Entire home/apt,5786717,Real Bed,180,5786717,Condominium,United States,True,59,New York,5,12,42,309,2019,02,03
2019-02-17,4,Private room,11583990,Real Bed,300,11583990,Apartment,Australia,False,3,Sydney,0,0,0,0,2019,02,17
2019-01-31,54,Entire home/apt,14580586,Real Bed,220,14580586,Apartment,Brazil,True,1,Rio De Janeiro,5,16,16,16,2019,01,31
2018-09-28,2,Shared room,99254174,Real Bed,17,99254174,Guest suite,Portugal,False,11,Porto,30,60,90,365,2018,09,28
2018-10-09,1,Private room,214953732,Real Bed,179,214953732,Apartment,Turkey,False,1,Istanbul,29,59,89,364,2018,10,09
2018-12-10,2,Private room,137789345,Real Bed,13,137789345,House,Portugal,False,1,Porto,0,0,0,0,2018,12,10
2018-11-07,1,Entire home/apt,28017763,Real Bed,212,28017763,Condominium,United States,False,10,New York,4,12,31,190,2018,11,07
2019-03-10,35,Entire home/apt,187838016,Real Bed,761,187838016,Condominium,Hong Kong,False,2,Hong Kong,15,45,75,75,2019,03,10
2019-01-12,4,Entire home/apt,42612930,Real Bed,255,42612930,Condominium,United States,True,39,New York,9,13,13,13,2019,01,12
2018-09-20,1,Private room,15823391,Real Bed,148,15823391,Apartment,Turkey,False,1,Istanbul,29,59,89,89,2018,09,20
2018-12-31,3,Entire home/apt,14922721,Real Bed,110,14922721,Apartment,Canada,False,1,Montreal,0,0,0,0,2018,12,31
2019-03-02,47,Entire home/apt,83224497,Real Bed,25,83224497,Campsite,United States,True,3,New York,7,25,51,51,2019,03,02
2019-01-28,8,Entire home/apt,43972108,Real Bed,40,43972108,Apartment,Portugal,True,2,Porto,3,3,3,3,2019,01,28
2019-02-23,14,Entire home/apt,131538529,Real Bed,109,131538529,Apartment,United States,True,1,New York,2,2,2,2,2019,02,23
